VideoID,Short Video Length,Medium Video Length,Long Video Length
4690,1.42E-07,9.69E-06,0.000663847
4691,1.41E-07,9.69E-06,0.000663493
4692,1.41E-07,9.68E-06,0.00066314
4693,1.41E-07,9.67E-06,0.000662786
4694,1.41E-07,9.67E-06,0.000662433
4695,1.41E-07,9.66E-06,0.000662081
4696,1.41E-07,9.66E-06,0.000661728
4697,1.41E-07,9.65E-06,0.000661376
4698,1.41E-07,9.64E-06,0.000661024
4699,1.41E-07,9.64E-06,0.000660673
4700,1.40E-07,9.63E-06,0.000660321
4701,1.40E-07,9.63E-06,0.00065997
4702,1.40E-07,9.62E-06,0.000659619
4703,1.40E-07,9.61E-06,0.000659269
4704,1.40E-07,9.61E-06,0.000658919
4705,1.40E-07,9.60E-06,0.000658568
4706,1.40E-07,9.59E-06,0.000658219
4707,1.40E-07,9.59E-06,0.000657869
4708,1.40E-07,9.58E-06,0.00065752
4709,1.40E-07,9.58E-06,0.000657171
4710,1.39E-07,9.57E-06,0.000656822
4711,1.39E-07,9.56E-06,0.000656474
4712,1.39E-07,9.56E-06,0.000656125
4713,1.39E-07,9.55E-06,0.000655777
4714,1.39E-07,9.55E-06,0.00065543
4715,1.39E-07,9.54E-06,0.000655082
4716,1.39E-07,9.53E-06,0.000654735
4717,1.39E-07,9.53E-06,0.000654388
4718,1.39E-07,9.52E-06,0.000654041
4719,1.39E-07,9.52E-06,0.000653695
4720,1.38E-07,9.51E-06,0.000653349
4721,1.38E-07,9.50E-06,0.000653003
4722,1.38E-07,9.50E-06,0.000652657
4723,1.38E-07,9.49E-06,0.000652312
4724,1.38E-07,9.49E-06,0.000651966
4725,1.38E-07,9.48E-06,0.000651622
4726,1.38E-07,9.47E-06,0.000651277
4727,1.38E-07,9.47E-06,0.000650933
4728,1.38E-07,9.46E-06,0.000650588
4729,1.38E-07,9.46E-06,0.000650245
4730,1.37E-07,9.45E-06,0.000649901
4731,1.37E-07,9.44E-06,0.000649558
4732,1.37E-07,9.44E-06,0.000649214
4733,1.37E-07,9.43E-06,0.000648872
4734,1.37E-07,9.43E-06,0.000648529
4735,1.37E-07,9.42E-06,0.000648187
4736,1.37E-07,9.41E-06,0.000647844
4737,1.37E-07,9.41E-06,0.000647503
4738,1.37E-07,9.40E-06,0.000647161
4739,1.36E-07,9.40E-06,0.00064682
4740,1.36E-07,9.39E-06,0.000646479
4741,1.36E-07,9.38E-06,0.000646138
4742,1.36E-07,9.38E-06,0.000645797
4743,1.36E-07,9.37E-06,0.000645457
4744,1.36E-07,9.37E-06,0.000645117
4745,1.36E-07,9.36E-06,0.000644777
4746,1.36E-07,9.35E-06,0.000644437
4747,1.36E-07,9.35E-06,0.000644098
4748,1.36E-07,9.34E-06,0.000643759
4749,1.35E-07,9.34E-06,0.00064342
4750,1.35E-07,9.33E-06,0.000643081
4751,1.35E-07,9.32E-06,0.000642743
4752,1.35E-07,9.32E-06,0.000642405
4753,1.35E-07,9.31E-06,0.000642067
4754,1.35E-07,9.31E-06,0.00064173
4755,1.35E-07,9.30E-06,0.000641392
4756,1.35E-07,9.30E-06,0.000641055
4757,1.35E-07,9.29E-06,0.000640718
4758,1.35E-07,9.28E-06,0.000640382
4759,1.34E-07,9.28E-06,0.000640045
4760,1.34E-07,9.27E-06,0.000639709
4761,1.34E-07,9.27E-06,0.000639373
4762,1.34E-07,9.26E-06,0.000639038
4763,1.34E-07,9.25E-06,0.000638702
4764,1.34E-07,9.25E-06,0.000638367
4765,1.34E-07,9.24E-06,0.000638032
4766,1.34E-07,9.24E-06,0.000637698
4767,1.34E-07,9.23E-06,0.000637363
4768,1.34E-07,9.23E-06,0.000637029
4769,1.34E-07,9.22E-06,0.000636695
4770,1.33E-07,9.21E-06,0.000636362
4771,1.33E-07,9.21E-06,0.000636028
4772,1.33E-07,9.20E-06,0.000635695
4773,1.33E-07,9.20E-06,0.000635362
4774,1.33E-07,9.19E-06,0.00063503
4775,1.33E-07,9.19E-06,0.000634697
4776,1.33E-07,9.18E-06,0.000634365
4777,1.33E-07,9.17E-06,0.000634033
4778,1.33E-07,9.17E-06,0.000633701
4779,1.33E-07,9.16E-06,0.00063337
4780,1.32E-07,9.16E-06,0.000633039
4781,1.32E-07,9.15E-06,0.000632708
4782,1.32E-07,9.14E-06,0.000632377
4783,1.32E-07,9.14E-06,0.000632047
4784,1.32E-07,9.13E-06,0.000631716
4785,1.32E-07,9.13E-06,0.000631386
4786,1.32E-07,9.12E-06,0.000631057
4787,1.32E-07,9.12E-06,0.000630727
4788,1.32E-07,9.11E-06,0.000630398
4789,1.32E-07,9.10E-06,0.000630069
4790,1.31E-07,9.10E-06,0.00062974
4791,1.31E-07,9.09E-06,0.000629411
4792,1.31E-07,9.09E-06,0.000629083
4793,1.31E-07,9.08E-06,0.000628755
4794,1.31E-07,9.08E-06,0.000628427
4795,1.31E-07,9.07E-06,0.0006281
4796,1.31E-07,9.06E-06,0.000627772
4797,1.31E-07,9.06E-06,0.000627445
4798,1.31E-07,9.05E-06,0.000627118
4799,1.31E-07,9.05E-06,0.000626792
4800,1.31E-07,9.04E-06,0.000626465
4801,1.30E-07,9.04E-06,0.000626139
4802,1.30E-07,9.03E-06,0.000625813
4803,1.30E-07,9.03E-06,0.000625487
4804,1.30E-07,9.02E-06,0.000625162
4805,1.30E-07,9.01E-06,0.000624837
4806,1.30E-07,9.01E-06,0.000624512
4807,1.30E-07,9.00E-06,0.000624187
4808,1.30E-07,9.00E-06,0.000623862
4809,1.30E-07,8.99E-06,0.000623538
4810,1.30E-07,8.99E-06,0.000623214
4811,1.29E-07,8.98E-06,0.00062289
4812,1.29E-07,8.97E-06,0.000622567
4813,1.29E-07,8.97E-06,0.000622243
4814,1.29E-07,8.96E-06,0.00062192
4815,1.29E-07,8.96E-06,0.000621598
4816,1.29E-07,8.95E-06,0.000621275
4817,1.29E-07,8.95E-06,0.000620953
4818,1.29E-07,8.94E-06,0.00062063
4819,1.29E-07,8.94E-06,0.000620308
4820,1.29E-07,8.93E-06,0.000619987
4821,1.29E-07,8.92E-06,0.000619665
4822,1.28E-07,8.92E-06,0.000619344
4823,1.28E-07,8.91E-06,0.000619023
4824,1.28E-07,8.91E-06,0.000618702
4825,1.28E-07,8.90E-06,0.000618382
4826,1.28E-07,8.90E-06,0.000618062
4827,1.28E-07,8.89E-06,0.000617741
4828,1.28E-07,8.89E-06,0.000617422
4829,1.28E-07,8.88E-06,0.000617102
4830,1.28E-07,8.87E-06,0.000616783
4831,1.28E-07,8.87E-06,0.000616464
4832,1.28E-07,8.86E-06,0.000616145
4833,1.27E-07,8.86E-06,0.000615826
4834,1.27E-07,8.85E-06,0.000615508
4835,1.27E-07,8.85E-06,0.000615189
4836,1.27E-07,8.84E-06,0.000614871
4837,1.27E-07,8.84E-06,0.000614554
4838,1.27E-07,8.83E-06,0.000614236
4839,1.27E-07,8.83E-06,0.000613919
4840,1.27E-07,8.82E-06,0.000613602
4841,1.27E-07,8.81E-06,0.000613285
4842,1.27E-07,8.81E-06,0.000612968
4843,1.27E-07,8.80E-06,0.000612652
4844,1.26E-07,8.80E-06,0.000612336
4845,1.26E-07,8.79E-06,0.00061202
4846,1.26E-07,8.79E-06,0.000611704
4847,1.26E-07,8.78E-06,0.000611389
4848,1.26E-07,8.78E-06,0.000611074
4849,1.26E-07,8.77E-06,0.000610759
4850,1.26E-07,8.77E-06,0.000610444
4851,1.26E-07,8.76E-06,0.000610129
4852,1.26E-07,8.75E-06,0.000609815
4853,1.26E-07,8.75E-06,0.000609501
4854,1.26E-07,8.74E-06,0.000609187
4855,1.25E-07,8.74E-06,0.000608873
4856,1.25E-07,8.73E-06,0.00060856
4857,1.25E-07,8.73E-06,0.000608247
4858,1.25E-07,8.72E-06,0.000607934
4859,1.25E-07,8.72E-06,0.000607621
4860,1.25E-07,8.71E-06,0.000607308
4861,1.25E-07,8.71E-06,0.000606996
4862,1.25E-07,8.70E-06,0.000606684
4863,1.25E-07,8.70E-06,0.000606372
4864,1.25E-07,8.69E-06,0.000606061
4865,1.25E-07,8.68E-06,0.000605749
4866,1.24E-07,8.68E-06,0.000605438
4867,1.24E-07,8.67E-06,0.000605127
4868,1.24E-07,8.67E-06,0.000604816
4869,1.24E-07,8.66E-06,0.000604506
4870,1.24E-07,8.66E-06,0.000604196
4871,1.24E-07,8.65E-06,0.000603886
4872,1.24E-07,8.65E-06,0.000603576
4873,1.24E-07,8.64E-06,0.000603266
4874,1.24E-07,8.64E-06,0.000602957
4875,1.24E-07,8.63E-06,0.000602648
4876,1.24E-07,8.63E-06,0.000602339
4877,1.23E-07,8.62E-06,0.00060203
4878,1.23E-07,8.62E-06,0.000601721
4879,1.23E-07,8.61E-06,0.000601413
4880,1.23E-07,8.60E-06,0.000601105
4881,1.23E-07,8.60E-06,0.000600797
4882,1.23E-07,8.59E-06,0.00060049
4883,1.23E-07,8.59E-06,0.000600182
4884,1.23E-07,8.58E-06,0.000599875
4885,1.23E-07,8.58E-06,0.000599568
4886,1.23E-07,8.57E-06,0.000599261
4887,1.23E-07,8.57E-06,0.000598955
4888,1.22E-07,8.56E-06,0.000598649
4889,1.22E-07,8.56E-06,0.000598343
4890,1.22E-07,8.55E-06,0.000598037
4891,1.22E-07,8.55E-06,0.000597731
4892,1.22E-07,8.54E-06,0.000597426
4893,1.22E-07,8.54E-06,0.00059712
4894,1.22E-07,8.53E-06,0.000596815
4895,1.22E-07,8.53E-06,0.000596511
4896,1.22E-07,8.52E-06,0.000596206
4897,1.22E-07,8.52E-06,0.000595902
4898,1.22E-07,8.51E-06,0.000595598
4899,1.22E-07,8.51E-06,0.000595294
4900,1.21E-07,8.50E-06,0.00059499
4901,1.21E-07,8.49E-06,0.000594687
4902,1.21E-07,8.49E-06,0.000594383
4903,1.21E-07,8.48E-06,0.00059408
4904,1.21E-07,8.48E-06,0.000593778
4905,1.21E-07,8.47E-06,0.000593475
4906,1.21E-07,8.47E-06,0.000593173
4907,1.21E-07,8.46E-06,0.000592871
4908,1.21E-07,8.46E-06,0.000592569
4909,1.21E-07,8.45E-06,0.000592267
4910,1.21E-07,8.45E-06,0.000591965
4911,1.20E-07,8.44E-06,0.000591664
4912,1.20E-07,8.44E-06,0.000591363
4913,1.20E-07,8.43E-06,0.000591062
4914,1.20E-07,8.43E-06,0.000590761
4915,1.20E-07,8.42E-06,0.000590461
4916,1.20E-07,8.42E-06,0.000590161
4917,1.20E-07,8.41E-06,0.000589861
4918,1.20E-07,8.41E-06,0.000589561
4919,1.20E-07,8.40E-06,0.000589261
4920,1.20E-07,8.40E-06,0.000588962
4921,1.20E-07,8.39E-06,0.000588663
4922,1.20E-07,8.39E-06,0.000588364
4923,1.19E-07,8.38E-06,0.000588065
4924,1.19E-07,8.38E-06,0.000587767
4925,1.19E-07,8.37E-06,0.000587468
4926,1.19E-07,8.37E-06,0.00058717
4927,1.19E-07,8.36E-06,0.000586872
4928,1.19E-07,8.36E-06,0.000586575
4929,1.19E-07,8.35E-06,0.000586277
4930,1.19E-07,8.35E-06,0.00058598
4931,1.19E-07,8.34E-06,0.000585683
4932,1.19E-07,8.34E-06,0.000585386
4933,1.19E-07,8.33E-06,0.000585089
4934,1.19E-07,8.33E-06,0.000584793
4935,1.18E-07,8.32E-06,0.000584497
4936,1.18E-07,8.32E-06,0.000584201
4937,1.18E-07,8.31E-06,0.000583905
4938,1.18E-07,8.31E-06,0.000583609
4939,1.18E-07,8.30E-06,0.000583314
4940,1.18E-07,8.30E-06,0.000583019
4941,1.18E-07,8.29E-06,0.000582724
4942,1.18E-07,8.28E-06,0.000582429
4943,1.18E-07,8.28E-06,0.000582135
4944,1.18E-07,8.27E-06,0.00058184
4945,1.18E-07,8.27E-06,0.000581546
4946,1.18E-07,8.26E-06,0.000581252
4947,1.17E-07,8.26E-06,0.000580959
4948,1.17E-07,8.25E-06,0.000580665
4949,1.17E-07,8.25E-06,0.000580372
4950,1.17E-07,8.24E-06,0.000580079
4951,1.17E-07,8.24E-06,0.000579786
4952,1.17E-07,8.23E-06,0.000579493
4953,1.17E-07,8.23E-06,0.000579201
4954,1.17E-07,8.22E-06,0.000578909
4955,1.17E-07,8.22E-06,0.000578617
4956,1.17E-07,8.21E-06,0.000578325
4957,1.17E-07,8.21E-06,0.000578033
4958,1.17E-07,8.21E-06,0.000577742
4959,1.16E-07,8.20E-06,0.00057745
4960,1.16E-07,8.20E-06,0.000577159
4961,1.16E-07,8.19E-06,0.000576869
4962,1.16E-07,8.19E-06,0.000576578
4963,1.16E-07,8.18E-06,0.000576288
4964,1.16E-07,8.18E-06,0.000575997
4965,1.16E-07,8.17E-06,0.000575707
4966,1.16E-07,8.17E-06,0.000575418
4967,1.16E-07,8.16E-06,0.000575128
4968,1.16E-07,8.16E-06,0.000574839
4969,1.16E-07,8.15E-06,0.00057455
4970,1.16E-07,8.15E-06,0.000574261
4971,1.15E-07,8.14E-06,0.000573972
4972,1.15E-07,8.14E-06,0.000573683
4973,1.15E-07,8.13E-06,0.000573395
4974,1.15E-07,8.13E-06,0.000573107
4975,1.15E-07,8.12E-06,0.000572819
4976,1.15E-07,8.12E-06,0.000572531
4977,1.15E-07,8.11E-06,0.000572244
4978,1.15E-07,8.11E-06,0.000571956
4979,1.15E-07,8.10E-06,0.000571669
4980,1.15E-07,8.10E-06,0.000571382
4981,1.15E-07,8.09E-06,0.000571095
4982,1.15E-07,8.09E-06,0.000570809
4983,1.14E-07,8.08E-06,0.000570523
4984,1.14E-07,8.08E-06,0.000570236
4985,1.14E-07,8.07E-06,0.00056995
4986,1.14E-07,8.07E-06,0.000569665
4987,1.14E-07,8.06E-06,0.000569379
4988,1.14E-07,8.06E-06,0.000569094
4989,1.14E-07,8.05E-06,0.000568809
4990,1.14E-07,8.05E-06,0.000568524
4991,1.14E-07,8.04E-06,0.000568239
4992,1.14E-07,8.04E-06,0.000567955
4993,1.14E-07,8.03E-06,0.00056767
4994,1.14E-07,8.03E-06,0.000567386
4995,1.14E-07,8.02E-06,0.000567102
4996,1.13E-07,8.02E-06,0.000566818
4997,1.13E-07,8.01E-06,0.000566535
4998,1.13E-07,8.01E-06,0.000566252
4999,1.13E-07,8.00E-06,0.000565968
5000,1.13E-07,8.00E-06,0.000565685
5001,1.13E-07,8.00E-06,0.000565403
5002,1.13E-07,7.99E-06,0.00056512
5003,1.13E-07,7.99E-06,0.000564838
5004,1.13E-07,7.98E-06,0.000564556
5005,1.13E-07,7.98E-06,0.000564274
5006,1.13E-07,7.97E-06,0.000563992
5007,1.13E-07,7.97E-06,0.00056371
5008,1.13E-07,7.96E-06,0.000563429
5009,1.12E-07,7.96E-06,0.000563148
5010,1.12E-07,7.95E-06,0.000562867
5011,1.12E-07,7.95E-06,0.000562586
5012,1.12E-07,7.94E-06,0.000562306
5013,1.12E-07,7.94E-06,0.000562025
5014,1.12E-07,7.93E-06,0.000561745
5015,1.12E-07,7.93E-06,0.000561465
5016,1.12E-07,7.92E-06,0.000561185
5017,1.12E-07,7.92E-06,0.000560906
5018,1.12E-07,7.91E-06,0.000560626
5019,1.12E-07,7.91E-06,0.000560347
5020,1.12E-07,7.90E-06,0.000560068
5021,1.11E-07,7.90E-06,0.000559789
5022,1.11E-07,7.90E-06,0.00055951
5023,1.11E-07,7.89E-06,0.000559232
5024,1.11E-07,7.89E-06,0.000558954
5025,1.11E-07,7.88E-06,0.000558676
5026,1.11E-07,7.88E-06,0.000558398
5027,1.11E-07,7.87E-06,0.00055812
5028,1.11E-07,7.87E-06,0.000557843
5029,1.11E-07,7.86E-06,0.000557566
5030,1.11E-07,7.86E-06,0.000557288
5031,1.11E-07,7.85E-06,0.000557012
5032,1.11E-07,7.85E-06,0.000556735
5033,1.11E-07,7.84E-06,0.000556458
5034,1.10E-07,7.84E-06,0.000556182
5035,1.10E-07,7.83E-06,0.000555906
5036,1.10E-07,7.83E-06,0.00055563
5037,1.10E-07,7.82E-06,0.000555354
5038,1.10E-07,7.82E-06,0.000555079
5039,1.10E-07,7.82E-06,0.000554803
5040,1.10E-07,7.81E-06,0.000554528
5041,1.10E-07,7.81E-06,0.000554253
5042,1.10E-07,7.80E-06,0.000553978
5043,1.10E-07,7.80E-06,0.000553704
5044,1.10E-07,7.79E-06,0.00055343
5045,1.10E-07,7.79E-06,0.000553155
5046,1.10E-07,7.78E-06,0.000552881
5047,1.09E-07,7.78E-06,0.000552607
5048,1.09E-07,7.77E-06,0.000552334
5049,1.09E-07,7.77E-06,0.00055206
5050,1.09E-07,7.76E-06,0.000551787
5051,1.09E-07,7.76E-06,0.000551514
5052,1.09E-07,7.76E-06,0.000551241
5053,1.09E-07,7.75E-06,0.000550968
5054,1.09E-07,7.75E-06,0.000550696
5055,1.09E-07,7.74E-06,0.000550424
5056,1.09E-07,7.74E-06,0.000550152
5057,1.09E-07,7.73E-06,0.00054988
5058,1.09E-07,7.73E-06,0.000549608
5059,1.09E-07,7.72E-06,0.000549336
5060,1.09E-07,7.72E-06,0.000549065
5061,1.08E-07,7.71E-06,0.000548794
5062,1.08E-07,7.71E-06,0.000548523
5063,1.08E-07,7.71E-06,0.000548252
5064,1.08E-07,7.70E-06,0.000547981
5065,1.08E-07,7.70E-06,0.000547711
5066,1.08E-07,7.69E-06,0.000547441
5067,1.08E-07,7.69E-06,0.000547171
5068,1.08E-07,7.68E-06,0.000546901
5069,1.08E-07,7.68E-06,0.000546631
5070,1.08E-07,7.67E-06,0.000546362
5071,1.08E-07,7.67E-06,0.000546092
5072,1.08E-07,7.66E-06,0.000545823
5073,1.08E-07,7.66E-06,0.000545554
5074,1.07E-07,7.66E-06,0.000545285
5075,1.07E-07,7.65E-06,0.000545017
5076,1.07E-07,7.65E-06,0.000544748
5077,1.07E-07,7.64E-06,0.00054448
5078,1.07E-07,7.64E-06,0.000544212
5079,1.07E-07,7.63E-06,0.000543944
5080,1.07E-07,7.63E-06,0.000543677
5081,1.07E-07,7.62E-06,0.000543409
5082,1.07E-07,7.62E-06,0.000543142
5083,1.07E-07,7.61E-06,0.000542875
5084,1.07E-07,7.61E-06,0.000542608
5085,1.07E-07,7.61E-06,0.000542341
5086,1.07E-07,7.60E-06,0.000542075
5087,1.07E-07,7.60E-06,0.000541808
5088,1.06E-07,7.59E-06,0.000541542
5089,1.06E-07,7.59E-06,0.000541276
5090,1.06E-07,7.58E-06,0.00054101
5091,1.06E-07,7.58E-06,0.000540745
5092,1.06E-07,7.57E-06,0.000540479
5093,1.06E-07,7.57E-06,0.000540214
5094,1.06E-07,7.57E-06,0.000539949
5095,1.06E-07,7.56E-06,0.000539684
5096,1.06E-07,7.56E-06,0.000539419
5097,1.06E-07,7.55E-06,0.000539155
5098,1.06E-07,7.55E-06,0.00053889
5099,1.06E-07,7.54E-06,0.000538626
5100,1.06E-07,7.54E-06,0.000538362
5101,1.05E-07,7.53E-06,0.000538098
5102,1.05E-07,7.53E-06,0.000537835
5103,1.05E-07,7.53E-06,0.000537571
5104,1.05E-07,7.52E-06,0.000537308
5105,1.05E-07,7.52E-06,0.000537045
5106,1.05E-07,7.51E-06,0.000536782
5107,1.05E-07,7.51E-06,0.000536519
5108,1.05E-07,7.50E-06,0.000536257
5109,1.05E-07,7.50E-06,0.000535994
5110,1.05E-07,7.49E-06,0.000535732
5111,1.05E-07,7.49E-06,0.00053547
5112,1.05E-07,7.49E-06,0.000535208
5113,1.05E-07,7.48E-06,0.000534947
5114,1.05E-07,7.48E-06,0.000534685
5115,1.04E-07,7.47E-06,0.000534424
5116,1.04E-07,7.47E-06,0.000534163
5117,1.04E-07,7.46E-06,0.000533902
5118,1.04E-07,7.46E-06,0.000533641
5119,1.04E-07,7.45E-06,0.000533381
5120,1.04E-07,7.45E-06,0.00053312
5121,1.04E-07,7.45E-06,0.00053286
5122,1.04E-07,7.44E-06,0.0005326
5123,1.04E-07,7.44E-06,0.00053234
5124,1.04E-07,7.43E-06,0.00053208
5125,1.04E-07,7.43E-06,0.000531821
5126,1.04E-07,7.42E-06,0.000531561
5127,1.04E-07,7.42E-06,0.000531302
5128,1.04E-07,7.42E-06,0.000531043
5129,1.03E-07,7.41E-06,0.000530785
5130,1.03E-07,7.41E-06,0.000530526
5131,1.03E-07,7.40E-06,0.000530267
5132,1.03E-07,7.40E-06,0.000530009
5133,1.03E-07,7.39E-06,0.000529751
5134,1.03E-07,7.39E-06,0.000529493
5135,1.03E-07,7.39E-06,0.000529235
5136,1.03E-07,7.38E-06,0.000528978
5137,1.03E-07,7.38E-06,0.00052872
5138,1.03E-07,7.37E-06,0.000528463
5139,1.03E-07,7.37E-06,0.000528206
5140,1.03E-07,7.36E-06,0.000527949
5141,1.03E-07,7.36E-06,0.000527693
5142,1.03E-07,7.36E-06,0.000527436
5143,1.03E-07,7.35E-06,0.00052718
5144,1.02E-07,7.35E-06,0.000526924
5145,1.02E-07,7.34E-06,0.000526668
5146,1.02E-07,7.34E-06,0.000526412
5147,1.02E-07,7.33E-06,0.000526156
5148,1.02E-07,7.33E-06,0.000525901
5149,1.02E-07,7.33E-06,0.000525645
5150,1.02E-07,7.32E-06,0.00052539
5151,1.02E-07,7.32E-06,0.000525135
5152,1.02E-07,7.31E-06,0.00052488
5153,1.02E-07,7.31E-06,0.000524626
5154,1.02E-07,7.30E-06,0.000524371
5155,1.02E-07,7.30E-06,0.000524117
5156,1.02E-07,7.30E-06,0.000523863
5157,1.02E-07,7.29E-06,0.000523609
5158,1.01E-07,7.29E-06,0.000523355
5159,1.01E-07,7.28E-06,0.000523102
5160,1.01E-07,7.28E-06,0.000522848
5161,1.01E-07,7.27E-06,0.000522595
5162,1.01E-07,7.27E-06,0.000522342
5163,1.01E-07,7.27E-06,0.000522089
5164,1.01E-07,7.26E-06,0.000521836
5165,1.01E-07,7.26E-06,0.000521584
5166,1.01E-07,7.25E-06,0.000521332
5167,1.01E-07,7.25E-06,0.000521079
5168,1.01E-07,7.24E-06,0.000520827
5169,1.01E-07,7.24E-06,0.000520575
5170,1.01E-07,7.24E-06,0.000520324
5171,1.01E-07,7.23E-06,0.000520072
5172,1.01E-07,7.23E-06,0.000519821
5173,1.00E-07,7.22E-06,0.00051957
5174,1.00E-07,7.22E-06,0.000519319
5175,1.00E-07,7.22E-06,0.000519068
5176,1.00E-07,7.21E-06,0.000518817
5177,1.00E-07,7.21E-06,0.000518567
5178,1.00E-07,7.20E-06,0.000518316
5179,1.00E-07,7.20E-06,0.000518066
5180,1.00E-07,7.19E-06,0.000517816
5181,9.99E-08,7.19E-06,0.000517566
5182,9.98E-08,7.19E-06,0.000517317
5183,9.98E-08,7.18E-06,0.000517067
5184,9.97E-08,7.18E-06,0.000516818
5185,9.96E-08,7.17E-06,0.000516569
5186,9.96E-08,7.17E-06,0.00051632
5187,9.95E-08,7.17E-06,0.000516071
5188,9.94E-08,7.16E-06,0.000515822
5189,9.94E-08,7.16E-06,0.000515574
5190,9.93E-08,7.15E-06,0.000515325
5191,9.92E-08,7.15E-06,0.000515077
5192,9.92E-08,7.14E-06,0.000514829
5193,9.91E-08,7.14E-06,0.000514582
5194,9.90E-08,7.14E-06,0.000514334
5195,9.90E-08,7.13E-06,0.000514086
5196,9.89E-08,7.13E-06,0.000513839
5197,9.88E-08,7.12E-06,0.000513592
5198,9.88E-08,7.12E-06,0.000513345
5199,9.87E-08,7.12E-06,0.000513098
5200,9.86E-08,7.11E-06,0.000512852
5201,9.86E-08,7.11E-06,0.000512605
5202,9.85E-08,7.10E-06,0.000512359
5203,9.84E-08,7.10E-06,0.000512113
5204,9.84E-08,7.10E-06,0.000511867
5205,9.83E-08,7.09E-06,0.000511621
5206,9.82E-08,7.09E-06,0.000511375
5207,9.82E-08,7.08E-06,0.00051113
5208,9.81E-08,7.08E-06,0.000510884
5209,9.80E-08,7.08E-06,0.000510639
5210,9.80E-08,7.07E-06,0.000510394
5211,9.79E-08,7.07E-06,0.000510149
5212,9.78E-08,7.06E-06,0.000509905
5213,9.78E-08,7.06E-06,0.00050966
5214,9.77E-08,7.05E-06,0.000509416
5215,9.76E-08,7.05E-06,0.000509172
5216,9.76E-08,7.05E-06,0.000508928
5217,9.75E-08,7.04E-06,0.000508684
5218,9.74E-08,7.04E-06,0.00050844
5219,9.74E-08,7.03E-06,0.000508197
5220,9.73E-08,7.03E-06,0.000507953
5221,9.72E-08,7.03E-06,0.00050771
5222,9.72E-08,7.02E-06,0.000507467
5223,9.71E-08,7.02E-06,0.000507224
5224,9.70E-08,7.01E-06,0.000506981
5225,9.70E-08,7.01E-06,0.000506739
5226,9.69E-08,7.01E-06,0.000506497
5227,9.69E-08,7.00E-06,0.000506254
5228,9.68E-08,7.00E-06,0.000506012
5229,9.67E-08,6.99E-06,0.00050577
5230,9.67E-08,6.99E-06,0.000505529
5231,9.66E-08,6.99E-06,0.000505287
5232,9.65E-08,6.98E-06,0.000505046
5233,9.65E-08,6.98E-06,0.000504804
5234,9.64E-08,6.97E-06,0.000504563
5235,9.63E-08,6.97E-06,0.000504322
5236,9.63E-08,6.97E-06,0.000504082
5237,9.62E-08,6.96E-06,0.000503841
5238,9.61E-08,6.96E-06,0.000503601
5239,9.61E-08,6.95E-06,0.00050336
5240,9.60E-08,6.95E-06,0.00050312
5241,9.60E-08,6.95E-06,0.00050288
5242,9.59E-08,6.94E-06,0.00050264
5243,9.58E-08,6.94E-06,0.000502401
5244,9.58E-08,6.93E-06,0.000502161
5245,9.57E-08,6.93E-06,0.000501922
5246,9.56E-08,6.93E-06,0.000501683
5247,9.56E-08,6.92E-06,0.000501444
5248,9.55E-08,6.92E-06,0.000501205
5249,9.54E-08,6.91E-06,0.000500966
5250,9.54E-08,6.91E-06,0.000500728
5251,9.53E-08,6.91E-06,0.000500489
5252,9.52E-08,6.90E-06,0.000500251
5253,9.52E-08,6.90E-06,0.000500013
5254,9.51E-08,6.89E-06,0.000499775
5255,9.51E-08,6.89E-06,0.000499538
5256,9.50E-08,6.89E-06,0.0004993
5257,9.49E-08,6.88E-06,0.000499063
5258,9.49E-08,6.88E-06,0.000498825
5259,9.48E-08,6.88E-06,0.000498588
5260,9.47E-08,6.87E-06,0.000498351
5261,9.47E-08,6.87E-06,0.000498115
5262,9.46E-08,6.86E-06,0.000497878
5263,9.46E-08,6.86E-06,0.000497641
5264,9.45E-08,6.86E-06,0.000497405
5265,9.44E-08,6.85E-06,0.000497169
5266,9.44E-08,6.85E-06,0.000496933
5267,9.43E-08,6.84E-06,0.000496697
5268,9.42E-08,6.84E-06,0.000496462
5269,9.42E-08,6.84E-06,0.000496226
5270,9.41E-08,6.83E-06,0.000495991
5271,9.41E-08,6.83E-06,0.000495755
5272,9.40E-08,6.82E-06,0.00049552
5273,9.39E-08,6.82E-06,0.000495285
5274,9.39E-08,6.82E-06,0.000495051
5275,9.38E-08,6.81E-06,0.000494816
5276,9.37E-08,6.81E-06,0.000494582
5277,9.37E-08,6.81E-06,0.000494347
5278,9.36E-08,6.80E-06,0.000494113
5279,9.36E-08,6.80E-06,0.000493879
5280,9.35E-08,6.79E-06,0.000493646
5281,9.34E-08,6.79E-06,0.000493412
5282,9.34E-08,6.79E-06,0.000493178
5283,9.33E-08,6.78E-06,0.000492945
5284,9.32E-08,6.78E-06,0.000492712
5285,9.32E-08,6.77E-06,0.000492479
5286,9.31E-08,6.77E-06,0.000492246
5287,9.31E-08,6.77E-06,0.000492013
5288,9.30E-08,6.76E-06,0.000491781
5289,9.29E-08,6.76E-06,0.000491548
5290,9.29E-08,6.76E-06,0.000491316
5291,9.28E-08,6.75E-06,0.000491084
5292,9.28E-08,6.75E-06,0.000490852
5293,9.27E-08,6.74E-06,0.00049062
5294,9.26E-08,6.74E-06,0.000490388
5295,9.26E-08,6.74E-06,0.000490157
5296,9.25E-08,6.73E-06,0.000489926
